"title","price","sold_at_date"
"Verkocht: Madioenstraat 3 3532 SK Utrecht [funda]","349000","20 maart 2020"
"Verkocht: Detmoldstraat 73 3523 GB Utrecht [funda]","439500","28 februari 2020"
"Verkocht: Apennijnen 79 3524 DM Utrecht [funda]","295000","13 maart 2020"
"Verkocht: Bloemstraat 24 Bis 3581 WE Utrecht [funda]","485000",""
"Verkocht: 2e Spechtstraat 7 bis 3514 TW Utrecht [funda]","375000","12 maart 2020"
"Verkocht: Regentesselaan 61 3571 CB Utrecht [funda]","775000","19 december 2019"
"Verkocht: Anna Maria van Schurmanstraat 2 3521 XC Utrecht [funda]","365000","11 februari 2020"
"Verkocht: Johan de Meesterstraat 47 3532 EJ Utrecht [funda]","275000","13 maart 2020"
"Verkocht: Greenville, fase 2 (Bouwnr. 26) 3541 DZ Utrecht [funda]","510665",""
"Verkocht: Greenville, fase 2 (Bouwnr. 29) 3541 DZ Utrecht [funda]","483665","10 februari 2020"
"Verkocht: Greenville fase 2 (Bouwnr. 67) 3541 DZ Utrecht [funda]","453665",""
"Verkocht: Rijnvliet Midden | Fase 6 (Bouwnr. 606) 3545 DG Utrecht [funda]","591000","30 januari 2020"
"Verkocht: Greenville fase 2 (Bouwnr. 109) 3541 DZ Utrecht [funda]","480665","27 januari 2020"
"Verkocht: Rijnvliet Midden | Fase 6 (Bouwnr. 622) 3545 DG Utrecht [funda]","416000","16 oktober 2019"
"Verkocht: Vestibule (Bouwnr. 31) 3541 BC Utrecht [funda]","425000","18 juli 2019"
"Verkocht: Vestibule (Bouwnr. 16) 3541 BC Utrecht [funda]","449500","18 juli 2019"
"Verkocht: 2 | Type C - rijwoning | De Veiling 3544 JJ Utrecht [funda]","412000","20 januari 2020"
"Verkocht: 4 | Appartement | De Veiling 3544 JJ Utrecht [funda]","454000","18 juli 2019"
"Verkocht: Twijnstraat 61 3511 ZJ Utrecht [funda]","639500","25 februari 2020"
"Verkocht: Koppestokstraat 98 3554 BG Utrecht [funda]","350000","20 maart 2020"
"Verkocht: Oeral 136 3524 DZ Utrecht [funda]","275000","17 maart 2020"
"Verkocht: Irving Berlinhof 2 3543 CS Utrecht [funda]","585000",""
"Verkocht: Hondsrug 657 3524 BZ Utrecht [funda]","285000","25 maart 2020"
"Verkocht: Amp�restraat 15 3553 CH Utrecht [funda]","229000","17 maart 2020"
"Verkocht: Van Diemenstraat 11 3531 GG Utrecht [funda]","425000","21 maart 2020"
"Verkocht: Keulsekade 374 3531 JZ Utrecht [funda]","349000","15 maart 2020"
"Verkocht: 7 | Type C - rijwoning | De Veiling 3544 JJ Utrecht [funda]","427000","20 januari 2020"
"Verkocht: Adikade 3 3531 WS Utrecht [funda]","400000","26 maart 2020"
"Verkocht: 8 | Type C - rijwoning | De Veiling 3544 JJ Utrecht [funda]","427000","26 februari 2020"
"Verkocht: 9 | Type C - rijwoning | De Veiling 3544 JJ Utrecht [funda]","427000","18 juli 2019"
"Verkocht: 11 | Type C - rijwoning | De Veiling 3544 JJ Utrecht [funda]","401000","24 januari 2020"
"Verkocht: 16 | Type C - rijwoning | De Veiling 3544 JJ Utrecht [funda]","405000","30 december 2019"
"Verkocht: 17 | Type D - hoekwoning | De Veiling 3544 JJ Utrecht [funda]","430000","18 juli 2019"
"Verkocht: 15 | Type C - rijwoning | De Veiling 3544 JJ Utrecht [funda]","401000","18 juli 2019"
"Verkocht: 20 | Type B - rijwoning | De Veiling 3544 JJ Utrecht [funda]","404000","18 juli 2019"
"Verkocht: 22 | Type B1 - hoekwoning | De Veiling 3544 JJ Utrecht [funda]","415000","26 november 2019"
"Verkocht: 32 | Type D - hoekwoning | De Veiling 3544 JJ Utrecht [funda]","432000","25 november 2019"
"Verkocht: 27 | Type B1 - hoekwoning | De Veiling 3544 JJ Utrecht [funda]","428000","13 februari 2020"
"Verkocht: 29 | Type B - rijwoning | De Veiling 3544 JJ Utrecht [funda]","418000","23 december 2019"
"Verkocht: 25 | Type C - rijwoning | De Veiling 3544 JJ Utrecht [funda]","401000","18 juli 2019"
"Verkocht: Haroekoeplein 81 3531 WK Utrecht [funda]","335000","12 maart 2020"
"Verkocht: Draadnagelweg 4 3525 BV Utrecht [funda]","475000","21 februari 2020"
"Verkocht: 33 | Type C - rijwoning | De Veiling 3544 JJ Utrecht [funda]","407000","18 juli 2019"
"Verkocht: 3 | Type C - rijwoning | De Veiling 3544 JJ Utrecht [funda]","401000","16 oktober 2019"
"Verkocht: 35 | Type C - rijwoning | De Veiling 3544 JJ Utrecht [funda]","401000","29 oktober 2019"
"Verkocht: 34 | Type C - rijwoning | De Veiling 3544 JJ Utrecht [funda]","401000","13 januari 2020"
"Verkocht: 36 | Type C - rijwoning | De Veiling 3544 JJ Utrecht [funda]","401000","18 juli 2019"
"Verkocht: 39 | Appartement | De Veiling 3544 JJ Utrecht [funda]","463000","18 oktober 2019"
"Verkocht: 38 | Type G - hoekwoning | De Veiling 3544 JJ Utrecht [funda]","530000","17 oktober 2019"
"Verkocht: 37 | Type F - rijwoning | De Veiling 3544 JJ Utrecht [funda]","460000","15 januari 2020"
"Verkocht: 46 | Type G - hoekwoning | De Veiling 3544 JJ Utrecht [funda]","540000","17 januari 2020"
"Verkocht: 48 | Type C - rijwoning | De Veiling 3544 JJ Utrecht [funda]","403000","15 oktober 2019"
"Verkocht: 49 | Type C - rijwoning | De Veiling 3544 JJ Utrecht [funda]","403000","28 oktober 2019"
"Verkocht: 50 | Type C - rijwoning | De Veiling 3544 JJ Utrecht [funda]","403000","16 oktober 2019"
"Verkocht: 47 | Type C - rijwoning | De Veiling 3544 JJ Utrecht [funda]","407000","21 oktober 2019"
"Verkocht: 51 | Type C - rijwoning | De Veiling 3544 JJ Utrecht [funda]","407000","18 juli 2019"
"Verkocht: Jan van Scorelstraat 142 A 3583 CV Utrecht [funda]","200000","20 maart 2020"
"Verkocht: Saffierlaan 95 3523 RB Utrecht [funda]","375000","15 maart 2020"
"Verkocht: Johannes de Bekastraat 51 3514 VL Utrecht [funda]","299000","28 februari 2020"
"Verkocht: Oudegracht 373 J 3511 PG Utrecht [funda]","410000","12 februari 2020"
"Verkocht: Spaaklaan 41 3527 SB Utrecht [funda]","259000","26 maart 2020"
"Verkocht: Oudwijkerveldstraat 21 3581 JG Utrecht [funda]","525000",""
"Verkocht: Beiroetdreef 20 3564 XC Utrecht [funda]","259000","12 februari 2020"
"Verkocht: Westravenstraat 4 3522 TC Utrecht [funda]","395000","29 maart 2020"
"Verkocht: Marnixlaan 292 c 3552 HK Utrecht [funda]","269000","23 maart 2020"
"Verkocht: Vestibule (Bouwnr. 23) 3541 BC Utrecht [funda]","422500","14 februari 2020"
"Verkocht: Greenville (Bouwnr. 1) 3541 DZ Utrecht [funda]","617965","12 februari 2020"
"Verkocht: Hoogstraat 2 3552 XM Utrecht [funda]","275000","23 maart 2020"
"Verkocht: Schillerlaan 17 3533 VV Utrecht [funda]","575000","11 maart 2020"
"Verkocht: 56 | Type C - rijwoning | De Veiling 3544 JJ Utrecht [funda]","404000","30 december 2019"
"Verkocht: 55 | Type C - rijwoning | De Veiling 3544 JJ Utrecht [funda]","404000","25 oktober 2019"
"Verkocht: Byronstraat 25 3533 VW Utrecht [funda]","525000","23 maart 2020"
"Verkocht: 57 | Type C - rijwoning | De Veiling 3544 JJ Utrecht [funda]","404000","11 november 2019"
"Verkocht: 72 | Type B1 - hoekwoning | De Veiling 3544 JJ Utrecht [funda]","420000","18 juli 2019"
"Verkocht: 70 | Type B - rijwoning | De Veiling 3544 JJ Utrecht [funda]","410000","11 oktober 2019"
"Verkocht: 62 | Type B - rijwoning | De Veiling 3544 JJ Utrecht [funda]","410000","10 januari 2020"
"Verkocht: 106 | Rijwoning | De Veiling 3544 JJ Utrecht [funda]","458000","14 februari 2020"
"Verkocht: 109 | Rijwoning | De Veiling 3544 JJ Utrecht [funda]","458000","14 februari 2020"
"Verkocht: 69 | Appartement | De Veiling 3544 JJ Utrecht [funda]","455000","16 oktober 2019"
"Verkocht: Kruisstraat 311 3581 GK Utrecht [funda]","1500000","19 januari 2020"
"Verkocht: 124 | Type F - rijwoning | De Veiling 3544 JJ Utrecht [funda]","481000","14 februari 2020"
"Verkocht: 129 | Appartement | De Veiling 3544 JJ Utrecht [funda]","470000","14 februari 2020"
"Verkocht: 138 | Appartement | De Veiling 3544 JJ Utrecht [funda]","478000","14 februari 2020"
"Verkocht: Livingstonelaan 472 3526 JB Utrecht [funda]","175000","17 maart 2020"
"Verkocht: Luxemburgpromenade 112 3541 DC Utrecht [funda]","485000",""
"Verkocht: Bisschopsplein 6 bis a 3553 SK Utrecht [funda]","265000","12 februari 2020"
"Verkocht: Bessemerlaan 26 3553 GD Utrecht [funda]","489000","29 januari 2020"
"Verkocht: Wibautstraat 21 3555 WE Utrecht [funda]","495000","18 februari 2020"
"Verkocht: Jan Pieterszoon Coenstraat 8 3531 ET Utrecht [funda]","275000","15 april 2020"
"Verkocht: Koolstraat 35 3551 SC Utrecht [funda]","335000","14 februari 2020"
"Verkocht: Rijnvliet Midden | Fase 6 (Bouwnr. 618) 3545 DG Utrecht [funda]","596000","28 januari 2020"
"Verkocht: Julianaweg 442 3523 XN Utrecht [funda]","475000","10 april 2020"
"Verkocht: Goedestraat 125 3572 RS Utrecht [funda]","475000","25 maart 2020"
"Verkocht: Royaards van den Hamkade 7 -1 3552 CJ Utrecht [funda]","250000","23 maart 2020"
"Verkocht: R�mkelaan 50 3571 XX Utrecht [funda]","199500","26 maart 2020"
"Verkocht: Dennenstraat 21 3552 RA Utrecht [funda]","339000","31 maart 2020"
"Verkocht: Adriaan van Zwietenstraat 17 3554 XE Utrecht [funda]","299000","10 maart 2020"
"Verkocht: Klifrakplantsoen 158 3544 RC Utrecht [funda]","350000","10 april 2020"
"Verkocht: Koningsweg 105 3582 GD Utrecht [funda]","579000","13 maart 2020"
"Verkocht: Karel Doormanlaan 180 3572 NV Utrecht [funda]","300000","21 maart 2020"
"Verkocht: Palmsuikerweg 24 3541 TK Utrecht [funda]","459000","25 maart 2020"
"Verkocht: Burt Bacharachstraat 80 3543 DG Utrecht [funda]","569000","24 januari 2020"
"Verkocht: Nieuwravenstraat 1 bis 3522 RK Utrecht [funda]","275000","24 januari 2020"
"Verkocht: Aldo van Eyckplantsoen 89 3544 LD Utrecht [funda]","450000","22 februari 2020"
"Verkocht: Kornalijnlaan 10 3523 BM Utrecht [funda]","450000","25 maart 2020"
"Verkocht: Johanniterhof 7 3544 NG Utrecht [funda]","695000","28 maart 2020"
"Verkocht: Vosmaerstraat 1 3532 XD Utrecht [funda]","535000","18 maart 2020"
"Verkocht: Runstraat 2 3522 RH Utrecht [funda]","438000","14 februari 2020"
"Verkocht: Bouwnummer (Bouwnr. 4) 3553 ST Utrecht [funda]","375000","24 december 2019"
"Verkocht: Bouwnummer (Bouwnr. 1) 3553 ST Utrecht [funda]","390000","18 februari 2020"
"Verkocht: Bouwnummer (Bouwnr. 2) 3553 ST Utrecht [funda]","426000",""
"Verkocht: Bouwnummer (Bouwnr. 3) 3553 ST Utrecht [funda]","424000",""
"Verkocht: Florijn - Appartementen bnr. 12 3541 GB Utrecht [funda]","225000","10 april 2020"
"Verkocht: Lange Nieuwstraat 35 3512 PB Utrecht [funda]","595000","26 maart 2020"
"Verkocht: Joseph Haydnlaan 52 2 3533 AK Utrecht [funda]","275000","20 maart 2020"
"Verkocht: Stadhouderslaan 29 3583 JB Utrecht [funda]","1175000","12 oktober 2019"
"Verkocht: Melissekade 123 3544 CV Utrecht [funda]","260000","21 maart 2020"
"Verkocht: Jan van Scorelstraat 156 C 3583 CV Utrecht [funda]","225000","13 maart 2020"
"Verkocht: Minstraat 35 3582 CB Utrecht [funda]","439000","23 maart 2020"
"Verkocht: Griftstraat 54 3572 GX Utrecht [funda]","489000","25 maart 2020"
"Verkocht: Albert van Dalsumlaan 501 3584 HL Utrecht [funda]","360000","28 januari 2020"
"Verkocht: Dommeringdreef 213 3562 AR Utrecht [funda]","199500","27 maart 2020"
"Verkocht: Prof. Adolf Mayerlaan 10 3571 TK Utrecht [funda]","600000","20 maart 2020"
"Verkocht: Amp�restraat 19 3553 CJ Utrecht [funda]","225000","12 maart 2020"
"Verkocht: Oudwijkerdwarsstraat 137 3581 LC Utrecht [funda]","325000",""
"Verkocht: Ella Fitzgeraldplein 221 3543 EN Utrecht [funda]","285000","24 maart 2020"
"Verkocht: Filipijnen 7 3524 JJ Utrecht [funda]","315000","25 maart 2020"
"Verkocht: Florijn - Appartementen bnr. 11 3541 GB Utrecht [funda]","225000","17 april 2020"
"Verkocht: Van Weerden Poelmanlaan 16 3527 KN Utrecht [funda]","287500","20 februari 2020"
"Verkocht: Yokohamadreef 32 3564 XK Utrecht [funda]","175000","13 maart 2020"
"Verkocht: J.D. van der Waalsstraat 12 3514 GV Utrecht [funda]","280000","17 april 2020"
"Verkocht: Schouwweteringstraat 6 bis 3513 GJ Utrecht [funda]","300000","17 februari 2020"
"Verkocht: Rachmaninoffplantsoen 51 3533 JX Utrecht [funda]","250000","16 februari 2020"
"Verkocht: La Croixstraat 37 3555 CK Utrecht [funda]","250000","17 maart 2020"
"Verkocht: Ravellaan 145 3533 JL Utrecht [funda]","165000","28 februari 2020"
"Verkocht: Paran�dreef 79 3563 WD Utrecht [funda]","245000","15 januari 2020"
"Verkocht: Mariaplaats 31 B 3511 LL Utrecht [funda]","849000","26 februari 2020"
"Verkocht: Veilinghavenkade 13 3521 AT Utrecht [funda]","739000","19 februari 2020"
"Verkocht: Van Vollenhovenlaan 90 3527 JS Utrecht [funda]","235000","20 maart 2020"
"Verkocht: Bouwnummer (Bouwnr. 5) 3553 ST Utrecht [funda]","465000","10 januari 2020"
"Verkocht: Livingstonelaan 160 3526 HR Utrecht [funda]","225000","13 maart 2020"
"Verkocht: Hermelijnvlinderdijk 189 3544 ZD Utrecht [funda]","375000","18 maart 2020"
"Verkocht: Oudwijkerlaan 23 3581 TB Utrecht [funda]","649000","23 maart 2020"
"Verkocht: Agavedreef 41 3563 EJ Utrecht [funda]","209000","16 april 2020"
"Verkocht: Merwedekade 120 3521 ER Utrecht [funda]","475000","24 maart 2020"
"Verkocht: Zuilenstraat 9 3512 NA Utrecht [funda]","2200000","21 februari 2020"
"Verkocht: Vaartscherijnstraat 82 3523 TE Utrecht [funda]","465000","13 maart 2020"
"Verkocht: Pauwstraat 6 3512 TG Utrecht [funda]","299000","16 maart 2020"
"Verkocht: Europaplein 1058 3526 WX Utrecht [funda]","250000","12 april 2020"
"Verkocht: Chopinstraat 56 3533 EP Utrecht [funda]","569000","13 april 2020"
"Verkocht: Nieuwravenstraat 5 Bis A 3522 RK Utrecht [funda]","225000","25 maart 2020"
"Verkocht: Hysophof 4 3544 BV Utrecht [funda]","319000","11 maart 2020"
"Verkocht: Tolsteegplantsoen 14 1 3523 AD Utrecht [funda]","275000","27 maart 2020"
"Verkocht: Greenville (Bouwnr. 73) 3541 DZ Utrecht [funda]","902472","20 februari 2020"
"Verkocht: Vestibule (Bouwnr. 29) 3541 BC Utrecht [funda]","612500","21 februari 2020"
"Verkocht: Everard Foeckstraat 19 3515 ED Utrecht [funda]","550000","28 maart 2020"
"Verkocht: Florijn - Appartementen bnr. 9 3541 GB Utrecht [funda]","225000","19 april 2020"
"Verkocht: Stadswoningen - Laan bnr. 3 3541 GB Utrecht [funda]","455000","19 april 2020"
"Verkocht: Oudwijk 23 DB 3581 TG Utrecht [funda]","445000","30 maart 2020"
"Verkocht: Marnixlaan 278 A 3552 HK Utrecht [funda]","299000","14 april 2020"
"Verkocht: Florijn - Appartementen bnr. 14 3541 GB Utrecht [funda]","225000","19 april 2020"
"Verkocht: Florijn - Appartementen bnr. 19 3541 GB Utrecht [funda]","225000","19 april 2020"
"Verkocht: Florijn - Appartementen bnr. 16 3541 GB Utrecht [funda]","225000","19 april 2020"
"Verkocht: Herculeslaan 98 3584 AB Utrecht [funda]","545000","10 februari 2020"
"Verkocht: Florijn - Parkwoningen bnr. 30 3541 GB Utrecht [funda]","725000","20 april 2020"
"Verkocht: Bankastraat 19 A 3531 HG Utrecht [funda]","199000","11 maart 2020"
"Verkocht: Queeckhovenplein 1 a 3555 XK Utrecht [funda]","375000","15 april 2020"
"Verkocht: Stadswoningen - Groene Vizier bnr. 25 3541 GB Utrecht [funda]","405000","20 april 2020"
"Verkocht: Florijn - Parkwoningen bnr. 44 3541 GB Utrecht [funda]","545000","21 april 2020"
"Verkocht: W.A. Vultostraat 3 3523 TR Utrecht [funda]","400000","16 april 2020"
"Verkocht: Laan van Soestbergen 7 3582 SP Utrecht [funda]","269500","19 maart 2020"
"Verkocht: Graaf Adolfstraat 17 3583 VW Utrecht [funda]","634000","17 april 2020"
"Verkocht: Klaroenlaan 20 3525 GH Utrecht [funda]","185000","14 april 2020"
"Verkocht: Singeldwarsstraat 16 3513 BS Utrecht [funda]","475000","24 maart 2020"
"Verkocht: Geleenstraat 5 3522 XR Utrecht [funda]","325000","19 maart 2020"
"Verkocht: Beukstraat 53 3581 XE Utrecht [funda]","395000","17 april 2020"
"Verkocht: Ferdinand Bolstraat 12 3583 AR Utrecht [funda]","395000","19 maart 2020"
"Verkocht: Biltstraat 115 BS 3572 AP Utrecht [funda]","475000","29 maart 2020"
"Verkocht: Rooseveltlaan 712 3526 BJ Utrecht [funda]","230000",""
"Verkocht: Achter St.-Pieter 27 3512 HR Utrecht [funda]","925000","22 april 2020"
"Verkocht: Voorsterbeeklaan 78 3521 DE Utrecht [funda]","479000","17 april 2020"
"Verkocht: Toermalijnlaan 79 3523 BG Utrecht [funda]","300000","18 maart 2020"
"Verkocht: Sweder van Zuylenweg 15 a 3553 HA Utrecht [funda]","195000","13 maart 2020"
"Verkocht: Korenschoofstraat 6 3513 DG Utrecht [funda]","675000","16 april 2020"
"Verkocht: Struyckenlaan 21 3527 KJ Utrecht [funda]","200000","29 maart 2020"
"Verkocht: 68 | Appartement | De Veiling 3544 JJ Utrecht [funda]","458000","14 februari 2020"
"Verkocht: Ottawadreef 13 3564 KS Utrecht [funda]","219000","17 maart 2020"
"Verkocht: Prinses Margrietstraat 98 3554 GJ Utrecht [funda]","212000",""
"Verkocht: Lauwerecht 135 C 3515 GR Utrecht [funda]","550000","17 april 2020"
"Verkocht: Paul C�zannehof 20 3544 KC Utrecht [funda]","485000","26 februari 2020"
"Verkocht: 71 | Type B - rijwoning | De Veiling 3544 JJ Utrecht [funda]","410000","25 februari 2020"
"Verkocht: Van der Goesstraat 33 3521 TK Utrecht [funda]","479000","20 april 2020"
"Verkocht: Saffierlaan 63 3523 RB Utrecht [funda]","325000","19 maart 2020"
"Verkocht: Rooseveltlaan 798 3526 BL Utrecht [funda]","225000","14 april 2020"
"Verkocht: Birstumerraklaan 20 3544 TB Utrecht [funda]","399000","15 april 2020"
"Verkocht: Opaalweg 149 3523 RM Utrecht [funda]","269000","27 maart 2020"
"Verkocht: Antonius Matthaeuslaan 122 3515 AW Utrecht [funda]","389000","10 februari 2020"
"Verkocht: Vestibule (Bouwnr. 34) 3541 BC Utrecht [funda]","425000","21 februari 2020"
"Verkocht: Korenschoofstraat 24 3513 DG Utrecht [funda]","549000","20 april 2020"
"Verkocht: Sonny Rollinsstraat 196 3543 GR Utrecht [funda]","299000","15 april 2020"
"Verkocht: Royaards van den Hamkade 171 3552 CL Utrecht [funda]","349000","17 april 2020"
"Verkocht: Agaatvlindersingel 101 3544 ZB Utrecht [funda]","370000","11 maart 2020"
"Verkocht: Pieter Breughelstraat 11 3583 SH Utrecht [funda]","900000","23 maart 2020"
"Verkocht: Merwedekade 225 bis A 3522 JM Utrecht [funda]","325000","17 april 2020"
"Verkocht: Meidoornstraat 19 3551 SM Utrecht [funda]","287000","19 maart 2020"
"Verkocht: L�on Jesselhof 20 3543 HL Utrecht [funda]","397000","23 maart 2020"
"Verkocht: Nieuwegracht 181 3512 LM Utrecht [funda]","995000","17 april 2020"
"Verkocht: Volkerakstraat 9 3522 RA Utrecht [funda]","325000","17 april 2020"
"Verkocht: Himalaya 49 3524 XB Utrecht [funda]","300000","17 april 2020"
"Verkocht: Ottawadreef 23 3564 KS Utrecht [funda]","219000","16 maart 2020"
"Verkocht: Florijn - Parkwoningen bnr. 32 3541 GB Utrecht [funda]","674000","20 april 2020"
"Verkocht: Hennepstraat 17 bis 3572 TR Utrecht [funda]","375000","17 april 2020"
"Verkocht: Florijn - Parkwoningen bnr. 31 3541 GB Utrecht [funda]","649000","22 april 2020"
"Verkocht: Bekkerstraat 131 3572 SG Utrecht [funda]","449000","13 maart 2020"
"Verkocht: Azi�laan 374 3526 SL Utrecht [funda]","230000","16 april 2020"
"Verkocht: Westravenstraat 30 3522 TD Utrecht [funda]","389500","25 maart 2020"
"Verkocht: Luzernevlinder 104 3544 DK Utrecht [funda]","269000","15 april 2020"
"Verkocht: Looplantsoen 17 3523 GS Utrecht [funda]","325000","17 april 2020"
"Verkocht: Regentesselaan 85 3571 CC Utrecht [funda]","679000","15 april 2020"
"Verkocht: Regentesselaan 46 3571 CG Utrecht [funda]","689500","25 maart 2020"
"Verkocht: Jasmijnstraat 20 3551 SR Utrecht [funda]","345000","25 maart 2020"
"Verkocht: Rijnlaan 220 3522 BZ Utrecht [funda]","475000","17 april 2020"
"Verkocht: 1e Achterstraat 9 3512 VL Utrecht [funda]","299000","17 april 2020"
"Verkocht: 40 | Appartement | De Veiling 3544 JJ Utrecht [funda]","460000","10 februari 2020"
"Verkocht: Egelantierstraat 50 3551 GD Utrecht [funda]","329000","16 april 2020"
"Verkocht: 52 | Type D - hoekwoning | De Veiling 3544 JJ Utrecht [funda]","432000","14 oktober 2019"
"Verkocht: 44 | Type B - rijwoning | De Veiling 3544 JJ Utrecht [funda]","410000","18 februari 2020"
"Verkocht: 13 | Type G - hoekwoning | De Veiling 3544 JJ Utrecht [funda]","545000","21 februari 2020"
"Verkocht: 53 | Type D - hoekwoning | De Veiling 3544 JJ Utrecht [funda]","434000","16 december 2019"
"Verkocht: 10 | Type C - rijwoning | De Veiling 3544 JJ Utrecht [funda]","422000","21 februari 2020"
"Verkocht: 61 | Type B - rijwoning | De Veiling 3544 JJ Utrecht [funda]","410000","17 februari 2020"
"Verkocht: 66 | Type B - rijwoning | De Veiling 3544 JJ Utrecht [funda]","415000","18 februari 2020"
"Verkocht: P.G. van Nieuwkerkpad 28 3555 TN Utrecht [funda]","465000","20 april 2020"
"Verkocht: 111 | Rijwoning | De Veiling 3544 JJ Utrecht [funda]","460000","28 februari 2020"
"Verkocht: 118 | Hoekwoning | De Veiling 3544 JJ Utrecht [funda]","466500","19 februari 2020"
"Verkocht: St.-Willibrordusstraat 7 3553 SL Utrecht [funda]","205000","30 maart 2020"
"Verkocht: Bilderdijkstraat 47 3532 VC Utrecht [funda]","345000","21 april 2020"
"Verkocht: Wielingenplein 31 3522 PD Utrecht [funda]","475000","26 februari 2020"
"Verkocht: Paul Citroenstraat 13 3544 MD Utrecht [funda]","365000","17 april 2020"
"Verkocht: Stadhouderslaan 99 3583 JG Utrecht [funda]","549000","25 maart 2020"
"Verkocht: Klifrakplantsoen 74 3544 RB Utrecht [funda]","338000","25 maart 2020"
