"title","price","sold_at_date"
"Verkocht: Louise de Colignystraat 34 III 1055 XL Amsterdam [funda]","375000","22 mei 2020"
"Verkocht: Orteliusstraat 348 I hg 1056 PT Amsterdam [funda]","325000",""
"Verkocht: Stichtstraat 57 hs 1079 RC Amsterdam [funda]","970000","28 mei 2020"
"Verkocht: Govert Flinckstraat 231 1 1073 BW Amsterdam [funda]","375000","30 april 2020"
"Verkocht: Jacques Veltmanstraat 31 1065 EG Amsterdam [funda]","449000",""
"Verkocht: Veeteeltstraat 93 A 1097 WR Amsterdam [funda]","290000","29 mei 2020"
"Verkocht: Frederik Hendrikstraat 94 I 1052 HZ Amsterdam [funda]","429000","14 mei 2020"
"Verkocht: Doornburg 120 1081 JX Amsterdam [funda]","649000","11 juni 2020"
"Verkocht: Van Tuyll van Serooskerkenweg 66 1076 JN Amsterdam [funda]","700000","15 mei 2020"
"Verkocht: George Gershwinlaan 123 1082 MT Amsterdam [funda]","835000",""
"Verkocht: Czaar Peterstraat 168 D 1018 PW Amsterdam [funda]","400000","18 juni 2020"
"Verkocht: Zwanebloemlaan 80 1087 EP Amsterdam [funda]","498000","27 mei 2020"
"Verkocht: Zocherstraat 40 2 1054 LZ Amsterdam [funda]","359000","29 juni 2020"
"Verkocht: President Kennedylaan 156 2 1079 NL Amsterdam [funda]","619000","18 mei 2020"
"Verkocht: Sportstraat 13 1 1076 TN Amsterdam [funda]","350000","24 juni 2020"
"Verkocht: Zeeburgerdijk 17 2V 1093 SK Amsterdam [funda]","229000","30 juni 2020"
"Verkocht: Gooise Kant 91 1104 MM Amsterdam [funda]","425000",""
"Verkocht: Cornelis Roosstraat 13 1035 XK Amsterdam [funda]","335000","29 juni 2020"
"Verkocht: Van Tuyll van Serooskerkenweg 49 H 1076 JC Amsterdam [funda]","550000","24 juni 2020"
"Verkocht: Karthuizersstraat 9 B 1015 LL Amsterdam [funda]","2395000","29 juni 2020"
"Verkocht: HAUT Zuid Korte Ouderkerkerdijk (Bouwnr. 4.3) 1096 AC Amsterdam [funda]","1060000","23 juni 2020"
"Verkocht: IJdoornlaan 1431 hs 1034 BM Amsterdam [funda]","595000","10 maart 2020"
"Verkocht: Turnerstraat 33 C 1076 VC Amsterdam [funda]","400000",""
"Verkocht: revaleiland (Bouwnr. 88) 1014 ZG Amsterdam [funda]","909991","17 juni 2020"
"Verkocht: Rietlandpark 43 1019 DR Amsterdam [funda]","595000","16 april 2020"
"Verkocht: Bilderdijkstraat 215 I 1053 KT Amsterdam [funda]","319000","29 mei 2020"
"Verkocht: Revaleiland 1014 ZG Amsterdam [funda]","1175075","30 augustus 2019"
"Verkocht: Nova Zemblastraat 8 G 1013 RK Amsterdam [funda]","850000","12 mei 2020"
"Verkocht: Corantijnstraat 13 III+IV 1058 DB Amsterdam [funda]","600000","15 mei 2020"
"Verkocht: Carolina MacGillavrylaan 76 1098 XA Amsterdam [funda]","670000","18 mei 2020"
"Verkocht: Herculesstraat 54 A 1076 SP Amsterdam [funda]","335000","15 mei 2020"
"Verkocht: Stentorstraat 71 H 1035 XD Amsterdam [funda]","295011","18 juni 2020"
"Verkocht: Koninginneweg 65 -II 1075 CH Amsterdam [funda]","1100000","19 mei 2020"
"Verkocht: Frederik Hendrikplantsoen 100 1 1052 XZ Amsterdam [funda]","475000","22 mei 2020"
"Verkocht: Baffinstraat 25 HS 1057 SW Amsterdam [funda]","350000","25 mei 2020"
"Verkocht: Postjesweg 103 II 1057 DZ Amsterdam [funda]","425000","29 mei 2020"
"Verkocht: Van Breestraat 123 II 1071 ZK Amsterdam [funda]","1295000","19 juni 2020"
"Verkocht: Van Eeghenstraat 50 hs 1071 GJ Amsterdam [funda]","1450000","19 juni 2020"
"Verkocht: Eerste Jan Steenstraat 101 H 1072 NG Amsterdam [funda]","490000","22 mei 2020"
"Verkocht: Rubensstraat 72 2 1077 NA Amsterdam [funda]","1340000","20 maart 2020"
"Verkocht: Cruquiuswerf (Bouwnr. 237) 1019 VR Amsterdam [funda]","645000","17 juni 2020"
"Verkocht: 't Hol 4 1012 XW Amsterdam [funda]","600000","16 juni 2020"
"Verkocht: Ringvaartdijk 98 1066 DJ Amsterdam [funda]","498000","17 juni 2020"
"Verkocht: Prinsengracht 209 -E 1015 DT Amsterdam [funda]","600000","25 mei 2020"
"Verkocht: Gooise Kant 136 1104 MM Amsterdam [funda]","399000","13 mei 2020"
"Verkocht: Keizersgracht 798 1017 ED Amsterdam [funda]","2100000","20 mei 2020"
"Verkocht: Van der Hoopstraat 99 H 1051 VD Amsterdam [funda]","675000","24 april 2020"
"Verkocht: Govert Flinckstraat 166 1072 EP Amsterdam [funda]","425000","15 juni 2020"
"Verkocht: Hillenraadt 57 1083 AJ Amsterdam [funda]","850000","23 april 2020"
"Verkocht: Hemonystraat 41 A 1074 BN Amsterdam [funda]","210000","28 mei 2020"
"Verkocht: Jacob van Lennepstraat 52 1A 1053 HL Amsterdam [funda]","225000","11 juni 2020"
"Verkocht: Fagelstraat 4 -3 1052 GB Amsterdam [funda]","275000","10 juni 2020"
"Verkocht: Cruquiuskade 53 1018 AM Amsterdam [funda]","650000","23 mei 2020"
"Verkocht: Admiraal De Ruijterweg 129 II 1056 EX Amsterdam [funda]","560000","25 april 2020"
"Verkocht: Kwadijkerstraat 19 1023 EG Amsterdam [funda]","450000","19 mei 2020"
"Verkocht: Mercuriusstraat 7 1033 VM Amsterdam [funda]","300000","14 mei 2020"
"Verkocht: Van Hilligaertstraat 32 B 1072 KA Amsterdam [funda]","400000","27 maart 2020"
"Verkocht: IJburglaan 1019 1087 EN Amsterdam [funda]","450000",""
"Verkocht: Amstelveenseweg 828 1081 JL Amsterdam [funda]","700000","22 mei 2020"
"Verkocht: Albert Cuypstraat 153 E 1073 BC Amsterdam [funda]","350000","16 april 2020"
"Verkocht: Hoofdweg 398  bg 1056 DE Amsterdam [funda]","450000","14 mei 2020"
"Verkocht: Jacob van Lennepkade 69 H 1054 ZH Amsterdam [funda]","1000000","12 juni 2020"
"Verkocht: Rooseveltlaan 58 I 1078 NL Amsterdam [funda]","625000","20 mei 2020"
"Verkocht: Da Costakade 10 C 1052 SJ Amsterdam [funda]","925000","14 mei 2020"
"Verkocht: Geleenstraat 21 -1 1078 LC Amsterdam [funda]","525000","13 mei 2020"
"Verkocht: Marcusstraat 1 II 1091 TH Amsterdam [funda]","357500","25 mei 2020"
"Verkocht: Loggerhof 55 1034 CD Amsterdam [funda]","260000","15 mei 2020"
"Verkocht: Ladogameerhof 93 1060 PJ Amsterdam [funda]","318000","18 juni 2020"
"Verkocht: Bolestein 794 1081 ER Amsterdam [funda]","450000","11 maart 2020"
"Verkocht: Burgemeester Cramergracht 62 1064 AE Amsterdam [funda]","250000","12 juni 2020"
"Verkocht: Valkenburgerstraat 38 E 1011 LZ Amsterdam [funda]","700000","22 mei 2020"
"Verkocht: VOC-kade 106 1018 LG Amsterdam [funda]","920000","16 april 2020"
"Verkocht: Valeriusstraat 250 II 1075 GL Amsterdam [funda]","585000","12 juni 2020"
"Verkocht: Oogststraat 62 1097 ZW Amsterdam [funda]","250000","23 april 2020"
"Verkocht: IJburglaan 335 1086 ZJ Amsterdam [funda]","375000","16 mei 2020"
"Verkocht: Sluisstraat 40 I 1075 TG Amsterdam [funda]","369000","19 mei 2020"
"Verkocht: Bestev�erstraat 81 -I 1056 HJ Amsterdam [funda]","300000","15 juni 2020"
"Verkocht: Saxen-Weimarlaan 41 A 1075 BZ Amsterdam [funda]","1500000","13 mei 2020"
"Verkocht: Daan Roodenburghplein 8 1025 MP Amsterdam [funda]","485000","15 mei 2020"
"Verkocht: Lutmastraat 10 -E 1072 JR Amsterdam [funda]","300000","25 mei 2020"
"Verkocht: Riouwstraat 99 -C 1094 XL Amsterdam [funda]","275000","25 mei 2020"
"Verkocht: Middeliestraat 7 1023 AK Amsterdam [funda]","475000","16 april 2020"
"Verkocht: Buiksloterbreek 105 1034 XE Amsterdam [funda]","600000","15 mei 2020"
"Verkocht: Dani�l Stalpertstraat 62 -A 1072 XJ Amsterdam [funda]","415000","15 mei 2020"
"Verkocht: Da Costakade 178 Bel 1053 XE Amsterdam [funda]","499000","11 januari 2020"
"Verkocht: Floraweg 69 1032 XM Amsterdam [funda]","200000","11 mei 2020"
"Verkocht: Insulindeweg 43 -A 1094 PA Amsterdam [funda]","375000","11 mei 2020"
"Verkocht: Van Leijenberghlaan 8 -P* 1082 GM Amsterdam [funda]","560000","15 juni 2020"
"Verkocht: Lanseloetstraat 29 II 1055 BB Amsterdam [funda]","290000","12 april 2020"
"Verkocht: Van Leijenberghlaan 8 -P 1082 GM Amsterdam [funda]","525000","15 juni 2020"
"Verkocht: Overtoom 303 1054 JL Amsterdam [funda]","1550000","29 februari 2020"
"Verkocht: Groen van Prinstererstraat 47 II 1051 EJ Amsterdam [funda]","285000","15 mei 2020"
"Verkocht: Hoofdweg 168 H 1057 DC Amsterdam [funda]","325000","11 mei 2020"
"Verkocht: Jacob van Lennepstraat 23 H 1053 HB Amsterdam [funda]","235000","28 mei 2020"
"Verkocht: Nachtwachtlaan 69 1058 EB Amsterdam [funda]","415000","27 mei 2020"
"Verkocht: Kempenlaan 69 1066 RA Amsterdam [funda]","359000","16 mei 2020"
"Verkocht: Celebesstraat 63 A 1094 ER Amsterdam [funda]","300000","18 mei 2020"
"Verkocht: Barbusselaan 133 1102 TT Amsterdam [funda]","225000","15 juni 2020"
"Verkocht: Tweede Atjehstraat 38 hs 1094 LH Amsterdam [funda]","590000","11 juni 2020"
"Verkocht: Elegaststraat 8 -1 1055 TG Amsterdam [funda]","300000","12 juni 2020"
"Verkocht: Marco Polostraat 50 hs 1057 WR Amsterdam [funda]","415000","20 april 2020"
"Verkocht: Willem de Zwijgerlaan 32 -III 1056 JS Amsterdam [funda]","425000","10 juni 2020"
"Verkocht: Slichtenhorststraat 13 1107 VG Amsterdam [funda]","295000","20 april 2020"
"Verkocht: Boas en Judelshof 3 1068 WB Amsterdam [funda]","425000","28 mei 2020"
"Verkocht: Cornelis Drebbelstraat 29 B 1097 AK Amsterdam [funda]","499000","14 mei 2020"
"Verkocht: Weerdestein 174 1083 GL Amsterdam [funda]","550000","11 mei 2020"
"Verkocht: Leiduinstraat 29 I 1058 SG Amsterdam [funda]","350000","26 mei 2020"
"Verkocht: Frederik Hendrikstraat 67 III 1052 HL Amsterdam [funda]","699000","10 juni 2020"
"Verkocht: Mary van der Sluisstraat 474 1095 ME Amsterdam [funda]","435000",""
"Verkocht: Leimuidenstraat 17 1059 ED Amsterdam [funda]","450000","12 juni 2020"
"Verkocht: IJburglaan 859 1087 EN Amsterdam [funda]","390000","26 mei 2020"
"Verkocht: Postjeskade 183 -huis 1058 DS Amsterdam [funda]","475000","20 mei 2020"
"Verkocht: Balthasar Floriszstraat 28 II 1071 VD Amsterdam [funda]","465000","21 maart 2020"
"Verkocht: Ennemaborg 58 1082 ST Amsterdam [funda]","415000","12 mei 2020"
"Verkocht: Bredeweg 40 II 1098 BS Amsterdam [funda]","1000000","12 juni 2020"
"Verkocht: Mattenbiesstraat 109 1087 GC Amsterdam [funda]","625000","21 maart 2020"
"Verkocht: Eeuwige Jeugdlaan 22 1022 KG Amsterdam [funda]","515000","23 april 2020"
"Verkocht: Fijnje van Salverdastraat 2 I 1065 EA Amsterdam [funda]","325000","12 mei 2020"
"Verkocht: Griftstraat 52 3/4 1079 ZE Amsterdam [funda]","630000","13 maart 2020"
"Verkocht: Prinsengracht 729 B 1017 JX Amsterdam [funda]","750000","19 mei 2020"
"Verkocht: Valeriusstraat 117 -hs 1075 ER Amsterdam [funda]","1895000","12 juni 2020"
"Verkocht: Werkhovenstraat 34 1107 KG Amsterdam [funda]","265000",""
"Verkocht: Waverstraat 77 II 1079 VH Amsterdam [funda]","300000","24 april 2020"
"Verkocht: J.S. Ruppertstraat 25 + PP 1069 KJ Amsterdam [funda]","598000","14 februari 2020"
"Verkocht: Hestiastraat 65 -I 1076 DK Amsterdam [funda]","475000","12 juni 2020"
"Verkocht: Droogbak 6 D 1013 GE Amsterdam [funda]","725000","13 maart 2020"
"Verkocht: Liendenhof 237 1108 HP Amsterdam [funda]","240000","29 april 2020"
"Verkocht: Aalsmeerweg 58 III 1059 AL Amsterdam [funda]","469000","12 mei 2020"
"Verkocht: Veerstraat 59 III 1075 SN Amsterdam [funda]","700000","12 mei 2020"
"Verkocht: Gustav Mahlerplein 141 1082 MS Amsterdam [funda]","775000",""
"Verkocht: Cornelis Springerstraat 30 -II 1073 LK Amsterdam [funda]","715000","17 juni 2020"
"Verkocht: Leksmondhof 191 1108 EW Amsterdam [funda]","225000","16 juni 2020"
"Verkocht: Tuinbouwstraat 24 1097 XV Amsterdam [funda]","285000","17 april 2020"
"Verkocht: Fien de la Mar Straat 12 1068 SE Amsterdam [funda]","225000",""
"Verkocht: Hendrik Hosstraat 74 1106 ZN Amsterdam [funda]","325000","18 juni 2020"
"Verkocht: Blauwvoetstraat 61 1061 BM Amsterdam [funda]","250000","14 mei 2020"
"Verkocht: Kantershof 472 1104 HA Amsterdam [funda]","275000","25 maart 2020"
"Verkocht: Nieuwe Keizersgracht 390 1018 VG Amsterdam [funda]","750000","10 juni 2020"
"Verkocht: 1e Glanshof 5 1103 SJ Amsterdam [funda]","395000",""
"Verkocht: Latherusstraat 118 1032 EG Amsterdam [funda]","475000","13 mei 2020"
"Verkocht: Eerste Jan Steenstraat 101 1V 1072 NG Amsterdam [funda]","215000","22 mei 2020"
"Verkocht: Pradolaan 11 1064 WD Amsterdam [funda]","500000",""
"Verkocht: Roerstraat 18 -hs 1078 LN Amsterdam [funda]","700000","15 mei 2020"
"Verkocht: Hoendiepstraat 44 II 1079 LW Amsterdam [funda]","877500","15 mei 2020"
"Verkocht: Orteliusstraat 231 -II 1056 NR Amsterdam [funda]","315000","12 juni 2020"
"Verkocht: Hazelaarstraat 55 1032 CC Amsterdam [funda]","450000","26 mei 2020"
"Verkocht: Annie Boshof 18 1087 LP Amsterdam [funda]","569000","20 mei 2020"
"Verkocht: Mendelhof 9 II 1098 TP Amsterdam [funda]","385000","20 mei 2020"
"Verkocht: Wamelplein 175 1106 DT Amsterdam [funda]","225000","31 maart 2020"
"Verkocht: Kanaalstraat 38 huis 1054 XJ Amsterdam [funda]","990000","23 april 2020"
"Verkocht: Loenermark 806 1025 VN Amsterdam [funda]","335000","18 mei 2020"
"Verkocht: Ptolemaeusstraat 3 -2 1098 GV Amsterdam [funda]","600000","18 mei 2020"
"Verkocht: Grubbehoeve 21 1103 GG Amsterdam [funda]","305000","28 april 2020"
"Verkocht: Tugelaweg 72 I 1091 VM Amsterdam [funda]","350000","16 juni 2020"
"Verkocht: Gustav Mahlerlaan 11 B* 1082 MK Amsterdam [funda]","385000","19 juni 2020"
"Verkocht: Bouwnummer (Bouwnr. 5) 1018 Amsterdam [funda]","420000","12 maart 2020"
"Verkocht: Albert Cuypstraat 19 II 1072 CK Amsterdam [funda]","365000","18 juni 2020"
"Verkocht: Bijlmerdreef 532 1102 AC Amsterdam [funda]","300000","10 juni 2020"
"Verkocht: Oudeschans 87 B 1011 KW Amsterdam [funda]","600000","23 juni 2020"
"Verkocht: Willem Nakkenstraat 19 3 1061 TA Amsterdam [funda]","320000","29 april 2020"
"Verkocht: Loenermark 10 1025 SB Amsterdam [funda]","250000","15 mei 2020"
"Verkocht: Marco Polostraat 40 II 1057 WR Amsterdam [funda]","725000","17 december 2019"
"Verkocht: IJdoornlaan 1481 + PP 1034 BM Amsterdam [funda]","725000","14 mei 2020"
"Verkocht: Kinkerstraat 365 3 1053 EX Amsterdam [funda]","300000","15 april 2020"
"Verkocht: Brederodestraat 25 -III 1054 MR Amsterdam [funda]","399000","26 mei 2020"
"Verkocht: Juttepeerpad 32 1036 KM Amsterdam [funda]","495000","22 april 2020"
"Verkocht: Kostverlorenstraat 1 H 1052 GR Amsterdam [funda]","375000","26 mei 2020"
"Verkocht: Vinkenstraat 172 hs 1013 JX Amsterdam [funda]","465000",""
"Verkocht: Dorpsplein 3 1066 CZ Amsterdam [funda]","355000","24 juni 2020"
"Verkocht: Ben Viljoenstraat 43 H 1091 XS Amsterdam [funda]","485000","18 mei 2020"
"Verkocht: Henegouwenstraat 64 1066 DG Amsterdam [funda]","475000","30 oktober 2019"
"Verkocht: Rietnesse 12 1 1082 CH Amsterdam [funda]","420000","30 mei 2020"
"Verkocht: Van Ostadestraat 89 1072 SR Amsterdam [funda]","2600000",""
"Verkocht: Korte Geuzenstraat 700 -705 1056 KZ Amsterdam [funda]","99000","17 juni 2020"
"Verkocht: Burgemeester R�ellstraat 6 -6 1064 BM Amsterdam [funda]","235000","24 maart 2020"
"Verkocht: Hogevecht 270 1102 HN Amsterdam [funda]","210000","28 februari 2020"
"Verkocht: Kerdijkhof 56 1067 MN Amsterdam [funda]","225000","28 mei 2020"
"Verkocht: Schovenstraat 38 1097 ZZ Amsterdam [funda]","225000",""
"Verkocht: Gerard Brandtstraat 6 H 1054 JJ Amsterdam [funda]","1000000","16 april 2020"
"Verkocht: Stadionweg 271 3 1076 NZ Amsterdam [funda]","750000","17 april 2020"
"Verkocht: Van Beuningenstraat 162 2 1051 XW Amsterdam [funda]","335000","28 mei 2020"
"Verkocht: Van Suchtelen van de Haarestraat 30 -F 1068 GV Amsterdam [funda]","375000","15 mei 2020"
"Verkocht: Middenweg 113 1 1098 AJ Amsterdam [funda]","400000","30 april 2020"
"Verkocht: Westlandgracht 239 -hs 1059 TR Amsterdam [funda]","425000","14 mei 2020"
"Verkocht: Nieuwe Keizersgracht 470 1018 VG Amsterdam [funda]","660000","14 mei 2020"
"Verkocht: Ten Katestraat 19 II 1053 BW Amsterdam [funda]","325000","16 april 2020"
"Verkocht: Biesboschstraat 87 H 1078 MR Amsterdam [funda]","620000",""
"Verkocht: Bellamyplein 12 III 1053 AS Amsterdam [funda]","500000","14 mei 2020"
"Verkocht: Keizersgracht 343 -3G 1016 EH Amsterdam [funda]","725000",""
"Verkocht: Cabralstraat 5 -G 1057 CD Amsterdam [funda]","375000","20 mei 2020"
"Verkocht: Stuyvesantstraat 33 -II 1058 AK Amsterdam [funda]","350000","29 mei 2020"
"Verkocht: Theodorus Majofskistraat 114 1065 SZ Amsterdam [funda]","365000","15 mei 2020"
"Verkocht: IJsselmeerstraat 54 A 1024 ML Amsterdam [funda]","475000","18 juni 2020"
"Verkocht: Holendrechtstraat 7 hs 1078 TM Amsterdam [funda]","595000","13 mei 2020"
"Verkocht: Eudorinastraat 2 1035 VE Amsterdam [funda]","995000","18 mei 2020"
"Verkocht: Leusdenhof 255 1108 DL Amsterdam [funda]","299500","22 juni 2020"
"Verkocht: Bos en Lommerplantsoen 107 L 1055 AA Amsterdam [funda]","200000","10 maart 2020"
"Verkocht: Cornelis Schuytstraat 28 BV 1071 JJ Amsterdam [funda]","1185000","24 april 2020"
"Verkocht: Javastraat 72 -II 1094 HL Amsterdam [funda]","365000","22 april 2020"
"Verkocht: Schokkerspad 40 1081 KS Amsterdam [funda]","600000","17 april 2020"
"Verkocht: James Rosskade 12 3 1056 AE Amsterdam [funda]","400000","18 juni 2020"
"Verkocht: Sam van Houtenstraat 187 -F 1067 JG Amsterdam [funda]","359000","25 mei 2020"
"Verkocht: Hoofdweg 369 2 1056 CP Amsterdam [funda]","350000","27 mei 2020"
"Verkocht: Kinkerstraat 22 -4a 1053 DV Amsterdam [funda]","225000","16 april 2020"
"Verkocht: Spuistraat 58 /2 1012 TV Amsterdam [funda]","519000","27 mei 2020"
"Verkocht: Hudsonstraat 53 I 1057 RX Amsterdam [funda]","300000","20 april 2020"
"Verkocht: Oudezijds Voorburgwal 235 Hs 1012 EZ Amsterdam [funda]","860000","17 maart 2020"
"Verkocht: Gibraltarstraat 51 II 1055 NJ Amsterdam [funda]","495000","28 mei 2020"
"Verkocht: Waalsteeg 9 1011 ER Amsterdam [funda]","825000","27 februari 2020"
"Verkocht: Vinkenstraat 80 C 1013 JV Amsterdam [funda]","295000","13 mei 2020"
"Verkocht: Esmoreitstraat 42 H 1055 CH Amsterdam [funda]","599000","14 mei 2020"
"Verkocht: Rubensstraat 44 H 1077 MT Amsterdam [funda]","1875000","10 juni 2020"
"Verkocht: Joan Melchior Kemperstraat 69 H 1051 TK Amsterdam [funda]","725000","17 april 2020"
"Verkocht: Ceintuurbaan 360 H 1073 EL Amsterdam [funda]","450000","22 februari 2020"
"Verkocht: Wolbrantskerkweg 201 B 1069 CL Amsterdam [funda]","350000","16 mei 2020"
"Verkocht: Marnixstraat 60 HR 1015 VV Amsterdam [funda]","225000","17 april 2020"
"Verkocht: Rie Mastenbroekstraat 67 1095 MJ Amsterdam [funda]","325000","26 mei 2020"
"Verkocht: Van Ostadestraat 314 III/IV 1073 TX Amsterdam [funda]","625000","16 juni 2020"
"Verkocht: Albert Luthulistraat 31 A 1091 NS Amsterdam [funda]","219000","25 mei 2020"
"Verkocht: Aalsmeerweg 97 HS 1059 AE Amsterdam [funda]","599000",""
"Verkocht: Wilhelminastraat 152 A 1054 WS Amsterdam [funda]","575000","29 april 2020"
"Verkocht: Weesperzijde 114 hs 1091 EN Amsterdam [funda]","830000","15 mei 2020"
"Verkocht: Catharina van Rennesstraat 9 -3 1077 KW Amsterdam [funda]","700000",""
"Verkocht: Barbusselaan 61 1102 TS Amsterdam [funda]","250000","17 mei 2020"
"Verkocht: Egelantiersgracht 41 1015 RC Amsterdam [funda]","1560000","15 juni 2020"
"Verkocht: Haarlemmerweg 223 A 1051 NV Amsterdam [funda]","525000","27 april 2020"
"Verkocht: Hoofdweg 253 3 1057 CW Amsterdam [funda]","515000","13 mei 2020"
"Verkocht: Minervalaan 52 II 1077 PC Amsterdam [funda]","1100000","22 mei 2020"
"Verkocht: Woestduinstraat 55 I 1058 TB Amsterdam [funda]","375000","25 mei 2020"
"Verkocht: D.L. Hudigstraat 68 1019 JV Amsterdam [funda]","575000","17 april 2020"
"Verkocht: Bankastraat 40 E 1094 EG Amsterdam [funda]","280000","14 mei 2020"
"Verkocht: Tweede Wittenburgerdwarsstraat 134 1018 LP Amsterdam [funda]","300000","15 mei 2020"
"Verkocht: Hoofdweg 406 2 1056 DG Amsterdam [funda]","325000",""
"Verkocht: S. F. van Ossstraat 290 1068 JR Amsterdam [funda]","275000","18 juni 2020"
"Verkocht: Dintelstraat 87 -2 1079 BB Amsterdam [funda]","350000","10 juni 2020"
"Verkocht: Ten Katestraat 10 H 1053 CE Amsterdam [funda]","375000","18 juni 2020"
"Verkocht: Jan Tooropstraat 497 1061 AE Amsterdam [funda]","475000","18 mei 2020"
"Verkocht: Katwijkstraat 6 II 1059 XN Amsterdam [funda]","600000","26 mei 2020"
"Verkocht: Baden Powellweg 12 B 1069 KW Amsterdam [funda]","335000","22 mei 2020"
"Verkocht: Ter Haarstraat 16 III 1053 LJ Amsterdam [funda]","325000","23 juni 2020"
"Verkocht: Borgerstraat 272 -3 1053 RH Amsterdam [funda]","460000","15 juni 2020"
"Verkocht: Zuider IJdijk 134 1095 KN Amsterdam [funda]","599000","17 juni 2020"
"Verkocht: Valentijnkade 46 2 1095 JJ Amsterdam [funda]","325000","25 mei 2020"
"Verkocht: Pieter Calandlaan 485 1068 NM Amsterdam [funda]","400000","28 mei 2020"
"Verkocht: De Voortuinen (Bouwnr. 6.3) 1014 BL Amsterdam [funda]","435000","19 maart 2020"
"Verkocht: De Voortuinen (Bouwnr. 11.7) 1014 BL Amsterdam [funda]","550000","21 mei 2020"
"Verkocht: De Voortuinen (Bouwnr. 6.2) 1014 BL Amsterdam [funda]","640000","30 mei 2020"
"Verkocht: Haparandaweg 912 E 1013 BD Amsterdam [funda]","350000","25 mei 2020"
"Verkocht: De Voortuinen (Bouwnr. 5.9) 1014 BL Amsterdam [funda]","445000","20 april 2020"
"Verkocht: De Voortuinen (Bouwnr. 4.5) 1014 BL Amsterdam [funda]","520000","29 april 2020"
"Verkocht: Ruiseveenpad 12 1106 AM Amsterdam [funda]","225000","17 juni 2020"
"Verkocht: Kleine Wittenburgerstraat 66 1018 LX Amsterdam [funda]","425000","21 maart 2020"
"Verkocht: Van Nijenrodeweg 385 1082 HG Amsterdam [funda]","225000","18 april 2020"
"Verkocht: Treilerhof 44 1034 CB Amsterdam [funda]","265000","11 april 2020"
"Verkocht: Herengracht 203 A 1016 BE Amsterdam [funda]","1100000","20 april 2020"
"Verkocht: Marnixstraat 34 IIL 1015 XK Amsterdam [funda]","285000","21 mei 2020"
"Verkocht: Javakade 58 1019 BK Amsterdam [funda]","625000","27 mei 2020"
"Verkocht: Van der Hoopstraat 109 IV 1051 VE Amsterdam [funda]","380000","25 mei 2020"
"Verkocht: Henrick de Keijserplein 9 H 1073 SV Amsterdam [funda]","420000","29 mei 2020"
"Verkocht: Van Oldenbarneveldtstraat 41 I 1052 JS Amsterdam [funda]","400000","19 mei 2020"
"Verkocht: Carolina MacGillavrylaan 80 1098 XA Amsterdam [funda]","675000","19 juni 2020"
"Verkocht: Orteliusstraat 217 2 1056 NR Amsterdam [funda]","325000","20 april 2020"
"Verkocht: Langswater 304 1069 EC Amsterdam [funda]","200000","23 juni 2020"
"Verkocht: Wagenaarstraat 193 1093 CN Amsterdam [funda]","799000","30 april 2020"
