"title","price","sold_at_date"
"Verkocht: Willem Hioolenstraat 13 3065 LE Rotterdam [funda]","550000","16 april 2020"
"Verkocht: Vredenoordlaan 56 B 3061 RN Rotterdam [funda]","285000","25 april 2020"
"Verkocht: Jan Willem Frisostraat 46 B 3051 EL Rotterdam [funda]","325000","30 april 2020"
"Verkocht: Kipstraat 45 H 3011 ZX Rotterdam [funda]","295000","19 mei 2020"
"Verkocht: Russischestraat 76 A 1 3028 BJ Rotterdam [funda]","145000","20 maart 2020"
"Verkocht: Orchideestraat 5 A 3051 NK Rotterdam [funda]","169000","27 mei 2020"
"Verkocht: Galjootstraat 13 A 3028 VJ Rotterdam [funda]","175000","26 mei 2020"
"Verkocht: Zuidhoek 36 3082 PK Rotterdam [funda]","499000","30 april 2020"
"Verkocht: Veerkade 15 * 3016 DE Rotterdam [funda]","168000","17 april 2020"
"Verkocht: Adamshofstraat 124 3061 ZJ Rotterdam [funda]","535000","26 mei 2020"
"Verkocht: Charlie Shaverslaan 38 3069 XC Rotterdam [funda]","275000","14 april 2020"
"Verkocht: Zandkreek 92 3079 AV Rotterdam [funda]","145000",""
"Verkocht: Kappeynestraat 2 D 3039 PG Rotterdam [funda]","495000","28 mei 2020"
"Verkocht: Valkenburgsingel 142 3077 TH Rotterdam [funda]","195000","11 april 2020"
"Verkocht: Van Beethovenlaan 83 3055 JB Rotterdam [funda]","995000","10 april 2020"
"Verkocht: Kruisvoorde 68 3085 TG Rotterdam [funda]","145000","15 april 2020"
"Verkocht: Zuidplein 438 3083 CX Rotterdam [funda]","225000","19 maart 2020"
"Verkocht: Nagelkruidstraat 68 3053 EP Rotterdam [funda]","270000","27 mei 2020"
"Verkocht: Sint-Janstraat 14 -C 3011 SC Rotterdam [funda]","187500","12 april 2020"
"Verkocht: Hannekemaaierweg 22 3077 GR Rotterdam [funda]","289000","23 januari 2020"
"Verkocht: Oldegaarde 736 3086 AN Rotterdam [funda]","150000","20 mei 2020"
"Verkocht: Slaghekstraat 97 A-101A 3074 LB Rotterdam [funda]","750000","10 april 2020"
"Verkocht: Boergoensevliet 101 A 3082 KL Rotterdam [funda]","150000","26 maart 2020"
"Verkocht: Lloydstraat 256 3024 EA Rotterdam [funda]","435000","10 april 2020"
"Verkocht: CasaNova (Bouwnr. 134) 3011 WK Rotterdam [funda]","375000","27 november 2018"
"Verkocht: Spinozaweg 121 3076 EK Rotterdam [funda]","169000","15 mei 2020"
"Verkocht: Gordelweg 191 b 3038 GH Rotterdam [funda]","269500","19 mei 2020"
"Verkocht: Narcissenstraat 66 B 3073 CP Rotterdam [funda]","200000","10 maart 2020"
"Verkocht: Doedesstraat 39 A 3022 VB Rotterdam [funda]","317500","22 mei 2020"
"Verkocht: Jacob Loisstraat 94 3033 RG Rotterdam [funda]","275000",""
"Verkocht: Gordelweg 43 b03 3037 AD Rotterdam [funda]","279500","16 april 2020"
"Verkocht: Bijlwerffstraat 33 BI 3039 VE Rotterdam [funda]","315000","26 mei 2020"
"Verkocht: Sliedrechtstraat 108 3086 JN Rotterdam [funda]","315000","17 april 2020"
"Verkocht: Zevenkampse Ring 285 3068 PZ Rotterdam [funda]","289000","24 april 2020"
"Verkocht: 's-Gravenweg 601 3065 SC Rotterdam [funda]","1185000","16 april 2020"
"Verkocht: Lodewijk Pincoffsweg 45 3071 AS Rotterdam [funda]","299000","27 mei 2020"
"Verkocht: Statensingel 66 C 3039 LR Rotterdam [funda]","399000",""
"Verkocht: Paul van Ostaijenstraat 14 3069 JW Rotterdam [funda]","325000","14 april 2020"
"Verkocht: Rupsklaver 45 3069 DC Rotterdam [funda]","389000","20 december 2019"
"Verkocht: Scharlakendoorn 40 3068 MT Rotterdam [funda]","280000","17 april 2020"
"Verkocht: Vennecoolstraat 59 3067 NZ Rotterdam [funda]","192500","19 maart 2020"
"Verkocht: Koenraad Bothstraat 94 3065 KM Rotterdam [funda]","295000","24 april 2020"
"Verkocht: Scheepmakerspassage 63 3011 VH Rotterdam [funda]","349500","27 april 2020"
"Verkocht: Jan Meertensstraat 24 3065 PB Rotterdam [funda]","499000","12 december 2019"
"Verkocht: Noorderhavenkade 72 b2 3038 XM Rotterdam [funda]","262500","29 mei 2020"
"Verkocht: Sonmansstraat 42 B-01 3039 DK Rotterdam [funda]","300000","30 april 2020"
"Verkocht: Delfshavenseweg 22 3043 CB Rotterdam [funda]","289000","28 april 2020"
"Verkocht: Hoflaan 40 3062 JH Rotterdam [funda]","2950000","26 mei 2020"
"Verkocht: Statenweg 89 b0II 3039 HH Rotterdam [funda]","325000",""
"Verkocht: Schoolstraat 2 3053 ZM Rotterdam [funda]","519000","21 maart 2020"
"Verkocht: Molenlaan 30 3055 EL Rotterdam [funda]","700000","12 mei 2020"
"Verkocht: Gaardermeesterweg 28 3077 GT Rotterdam [funda]","315000","19 maart 2020"
"Verkocht: Van der Hoevenplein 239 3072 MK Rotterdam [funda]","825000","29 mei 2020"
"Verkocht: Rijnvoorde 82 3085 TK Rotterdam [funda]","175000","28 april 2020"
"Verkocht: Van Vollenhovenstraat 56 b 3016 BK Rotterdam [funda]","385000",""
"Verkocht: 2e Jerichostraat 12 bI 3061 GL Rotterdam [funda]","269500","19 april 2020"
"Verkocht: Statenweg 6 A 3039 JA Rotterdam [funda]","265000","29 mei 2020"
"Verkocht: Berkelselaan 83 B01 3037 PD Rotterdam [funda]","225000","18 april 2020"
"Verkocht: Zuider Kerkedijk 329 3079 PA Rotterdam [funda]","200000","16 april 2020"
"Verkocht: Van der Meydestraat 14 01 3039 TH Rotterdam [funda]","209000","10 april 2020"
"Verkocht: Maaskade 84 A 3071 NE Rotterdam [funda]","450000","20 april 2020"
"Verkocht: Pegasusweg 96 b 3067 KX Rotterdam [funda]","310000","24 april 2020"
"Verkocht: Stekelbrem 10 3068 TC Rotterdam [funda]","299000","12 maart 2020"
"Verkocht: Atjehstraat 14 D 3072 ZD Rotterdam [funda]","259500","25 april 2020"
"Verkocht: Klaverstraat 81 c 3083 VD Rotterdam [funda]","165000","22 april 2020"
"Verkocht: Gerard Scholtenstraat 68 a 3035 SN Rotterdam [funda]","325000","15 april 2020"
"Verkocht: Bertus Bulstraat 17 3077 MR Rotterdam [funda]","425000","24 april 2020"
"Verkocht: Van Nideckstraat 32 b 3039 TM Rotterdam [funda]","315000","15 april 2020"
"Verkocht: Oldenoord 5 3079 KE Rotterdam [funda]","199500",""
"Verkocht: Nolensstraat 29 B I 3039 PL Rotterdam [funda]","335000","20 mei 2020"
"Verkocht: Russischestraat 84 a2 3028 BJ Rotterdam [funda]","185000",""
"Verkocht: Schiekade 27 b 3033 BB Rotterdam [funda]","199000","19 november 2019"
"Verkocht: Carel Willinksingel 312 3059 WD Rotterdam [funda]","390000","24 april 2020"
"Verkocht: The Hudsons Fase 2 (Bouwnr. 386) 3025 NR Rotterdam [funda]","245000","12 augustus 2019"
"Verkocht: 's-Gravenweg 720 3065 SJ Rotterdam [funda]","625000","12 mei 2020"
"Verkocht: Keverborgstraat 21 3077 RA Rotterdam [funda]","209000",""
"Verkocht: Kleiweg 154 A 3051 SH Rotterdam [funda]","199500","26 maart 2020"
"Verkocht: Westersingel 22 C 3014 GP Rotterdam [funda]","567000","12 februari 2020"
"Verkocht: Sibajakstraat 4 3029 NG Rotterdam [funda]","175000","26 februari 2020"
"Verkocht: Otto Verdoornplaats 42 3067 AR Rotterdam [funda]","250000","23 maart 2020"
"Verkocht: Pleinweg 82 D 3083 EJ Rotterdam [funda]","175000","13 april 2020"
"Verkocht: Graaf Florisstraat 7 b2 3021 CA Rotterdam [funda]","300000","22 april 2020"
"Verkocht: Aalscholverstraat 107 3082 ZA Rotterdam [funda]","289000","14 mei 2020"
"Verkocht: Valkeniersweg 79 j 3075 AZ Rotterdam [funda]","205000","10 april 2020"
"Verkocht: Wemeldingestraat 2 3086 JT Rotterdam [funda]","200000",""
"Verkocht: Zevenkampse Ring 266 3068 PZ Rotterdam [funda]","175000",""
"Verkocht: Buizenpark 20 3072 WG Rotterdam [funda]","299000","12 mei 2020"
"Verkocht: Cees Seepad 15 3069 ZE Rotterdam [funda]","299000","25 februari 2020"
"Verkocht: Otto Verdoornplaats 72 3067 AR Rotterdam [funda]","200000","27 mei 2020"
"Verkocht: Oude Raadhuislaan 23 B 3054 NM Rotterdam [funda]","375000","24 april 2020"
"Verkocht: Jan Schoutenstraat 31 3065 PD Rotterdam [funda]","440000","24 april 2020"
"Verkocht: Adrianalaan 7 3053 WB Rotterdam [funda]","625000","27 maart 2020"
"Verkocht: Mattenbiesstraat 72 3056 RH Rotterdam [funda]","269000","24 april 2020"
"Verkocht: Zevenoord 50 3079 MG Rotterdam [funda]","250000","25 maart 2020"
"Verkocht: Aper Bouwmankade 28 3059 SB Rotterdam [funda]","785000",""
"Verkocht: Jan Schoutenstraat 33 3065 PD Rotterdam [funda]","445000","29 mei 2020"
"Verkocht: Adrianalaan 349 B 3053 JA Rotterdam [funda]","600000","20 april 2020"
"Verkocht: Breeweg 10 aII 3075 LK Rotterdam [funda]","250000","22 mei 2020"
"Verkocht: Wildbaan 38 3075 DP Rotterdam [funda]","250000","16 april 2020"
"Verkocht: Everaertstraat 93 3067 VE Rotterdam [funda]","200000","11 april 2020"
"Verkocht: Mansdalestraat 6 3067 JS Rotterdam [funda]","200000","23 april 2020"
"Verkocht: Pleinweg 117 b 3081 JJ Rotterdam [funda]","125000",""
"Verkocht: Prinsenlaan 422 3066 KD Rotterdam [funda]","285000","31 maart 2020"
"Verkocht: Igor Stravinskisingel 52 3069 MA Rotterdam [funda]","349000","12 januari 2020"
"Verkocht: 's-Gravenweg 314 3062 ZM Rotterdam [funda]","1195000","29 mei 2020"
"Verkocht: Salvador Allendestraat 39 3065 ED Rotterdam [funda]","350000","17 april 2020"
"Verkocht: Dorpsweg 5 B 3082 LA Rotterdam [funda]","150000","14 april 2020"
"Verkocht: Everaertstraat 203 3067 VG Rotterdam [funda]","175000","30 april 2020"
"Verkocht: Lloydkade 673 3024 WZ Rotterdam [funda]","440000","11 mei 2020"
"Verkocht: Tapuitstraat 71 a 3083 WH Rotterdam [funda]","149500","14 november 2019"
"Verkocht: Gordelweg 27 c 3036 AB Rotterdam [funda]","229000","12 maart 2020"
"Verkocht: Madeliefstraat 38 C 3083 TH Rotterdam [funda]","175000","15 april 2020"
"Verkocht: Groen van Prinstererstraat 5 A1 3038 RA Rotterdam [funda]","307500","30 april 2020"
"Verkocht: Bijlwerffstraat 21 AII 3039 VD Rotterdam [funda]","365000","18 mei 2020"
"Verkocht: Stationssingel 57 b 3033 HC Rotterdam [funda]","315000",""
"Verkocht: Georg Hegelstraat 83 3076 RE Rotterdam [funda]","168800","10 april 2020"
"Verkocht: Pergolesilaan 6 3055 SK Rotterdam [funda]","550000","23 april 2020"
"Verkocht: Vredenoordlaan 58 b 3061 RP Rotterdam [funda]","265000","29 april 2020"
"Verkocht: Cypruslaan 241 3059 XA Rotterdam [funda]","415000","24 april 2020"
"Verkocht: Kralingseweg 365 3065 RD Rotterdam [funda]","995000","28 mei 2020"
"Verkocht: Schieweg 219 A2 3038 AV Rotterdam [funda]","225000","27 mei 2020"
"Verkocht: Elektroweg 186 3051 ND Rotterdam [funda]","247500","15 mei 2020"
"Verkocht: Schelmeroord 16 3079 LW Rotterdam [funda]","265000","24 april 2020"
"Verkocht: Leopoldstraat 28 A 3031 SX Rotterdam [funda]","200000","22 april 2020"
"Verkocht: Mijnsherenlaan 81 C 3081 GE Rotterdam [funda]","128800","12 mei 2020"
"Verkocht: Stroveer 169 3032 GB Rotterdam [funda]","239000","19 april 2020"
"Verkocht: Leopoldstraat 32 C 3031 SX Rotterdam [funda]","225000","19 mei 2020"
"Verkocht: Fran�ois Nivardstraat 7 3065 PE Rotterdam [funda]","595000","13 mei 2020"
"Verkocht: Sonoystraat 12 a 3039 ZT Rotterdam [funda]","450000","24 april 2020"
"Verkocht: Pieter de Raadtstraat 4 c 3033 VE Rotterdam [funda]","375000","26 mei 2020"
"Verkocht: Hogehof 44 3075 DK Rotterdam [funda]","192500","23 april 2020"
"Verkocht: Soetendaalseweg 58 A 3036 ES Rotterdam [funda]","295000","26 mei 2020"
"Verkocht: Waterloostraat 50 B 3062 TR Rotterdam [funda]","225000",""
"Verkocht: Bergweg 167 b 3037 EH Rotterdam [funda]","525000","14 mei 2020"
"Verkocht: Lisbloemstraat 61 A 3051 TP Rotterdam [funda]","250000","30 april 2020"
"Verkocht: Insulindestraat 221 A 3038 JN Rotterdam [funda]","215000","10 april 2020"
"Verkocht: Nieuwenoord 140 3079 LN Rotterdam [funda]","175000","20 april 2020"
"Verkocht: Corsicalaan 137 3059 XX Rotterdam [funda]","450000","27 maart 2020"
"Verkocht: Helmersstraat 147 3071 AD Rotterdam [funda]","365000","16 april 2020"
"Verkocht: Walenburgerweg 38 b 3033 AD Rotterdam [funda]","420000","25 mei 2020"
"Verkocht: Mariniersweg 62 d 3011 NR Rotterdam [funda]","300000","28 april 2020"
"Verkocht: Laan van Avant-Garde 283 3059 RA Rotterdam [funda]","450000","23 april 2020"
"Verkocht: Walenburgerweg 13 b 3039 AB Rotterdam [funda]","335000","29 april 2020"
"Verkocht: Cartesiusstraat 40 3076 DD Rotterdam [funda]","189500","16 april 2020"
"Verkocht: Statensingel 111 b 3039 LH Rotterdam [funda]","350000","16 mei 2020"
"Verkocht: Nolensstraat 35 B-II 3039 PM Rotterdam [funda]","375000","12 mei 2020"
"Verkocht: Argonautenweg 3 P 3054 RP Rotterdam [funda]","439000","20 mei 2020"
"Verkocht: Agata de Bruynkade 9 3059 SE Rotterdam [funda]","1295000",""
"Verkocht: Oostmaaslaan 294 3063 DC Rotterdam [funda]","519000","28 mei 2020"
"Verkocht: Gordelweg 69 B 3037 AJ Rotterdam [funda]","325000","27 mei 2020"
"Verkocht: Librijesteeg 271 3011 HN Rotterdam [funda]","350000","25 april 2020"
"Verkocht: Willem van Boelrestraat 39 3067 LM Rotterdam [funda]","189000","21 mei 2020"
"Verkocht: Oranje-Nassaustraat 28 3024 SR Rotterdam [funda]","195000","10 juni 2020"
"Verkocht: Aalborgpad 8 3067 PP Rotterdam [funda]","165000","31 maart 2020"
"Verkocht: Bostelweg 17 3059 LB Rotterdam [funda]","185000","13 mei 2020"
"Verkocht: Rietkerkweg 25 3066 TN Rotterdam [funda]","340000","14 maart 2020"
"Verkocht: 2e Schansstraat 50 3025 XP Rotterdam [funda]","489500","24 april 2020"
"Verkocht: Zonnebloemstraat 50 c 3051 SX Rotterdam [funda]","200000","10 april 2020"
"Verkocht: Oranjestraat 24 3043 TP Rotterdam [funda]","385000",""
"Verkocht: Doezastraat 19 A2 3039 ZB Rotterdam [funda]","350000","24 april 2020"
"Verkocht: Schoolstraat 10 3053 ZM Rotterdam [funda]","415000","27 mei 2020"
"Verkocht: Marinus van Elswijkkade 8 3059 SG Rotterdam [funda]","789500","19 mei 2020"
"Verkocht: Jericholaan 34 b 3061 HG Rotterdam [funda]","600000","16 april 2020"
"Verkocht: Piet Mondriaansingel 60 3059 PD Rotterdam [funda]","525000","22 april 2020"
"Verkocht: Westersingel 31 b 3014 GR Rotterdam [funda]","895000","24 april 2020"
"Verkocht: Cordell Hullplaats 117 3068 VB Rotterdam [funda]","199500","19 maart 2020"
"Verkocht: S. van Ravesteynkade 398 3071 ML Rotterdam [funda]","589000","17 maart 2020"
"Verkocht: Bouwnummer (Bouwnr. 13) 3071 ZG Rotterdam [funda]","478500","10 juni 2019"
"Verkocht: Statenweg 113 D 3039 HJ Rotterdam [funda]","375000","29 april 2020"
"Verkocht: Schiebroekselaan 71 A02 3037 RL Rotterdam [funda]","325000","29 mei 2020"
"Verkocht: Huub van den Brulestraat 131 3065 PG Rotterdam [funda]","450000",""
"Verkocht: Kastanjesingel 156 3053 HR Rotterdam [funda]","499500","27 april 2020"
"Verkocht: Johannes Voorhoevestraat 21 3065 NB Rotterdam [funda]","665000","30 april 2020"
"Verkocht: Bouwnummer (Bouwnr. 2) 3071 ZG Rotterdam [funda]","484500","12 juni 2019"
"Verkocht: Bouwnummer (Bouwnr. 23) 3071 ZG Rotterdam [funda]","477500","12 augustus 2019"
"Verkocht: Wijnhaven 65 B22 3011 WJ Rotterdam [funda]","660000","14 februari 2019"
"Verkocht: Bouwnummer (Bouwnr. 3) 3071 ZG Rotterdam [funda]","495000","12 april 2020"
"Verkocht: Wijnhaven 65 C13 3011 WJ Rotterdam [funda]","695000","12 juni 2020"
"Verkocht: Bouwnummer (Bouwnr. 28) 3071 ZG Rotterdam [funda]","483500","12 juli 2019"
"Verkocht: 's-Gravenweg 790 3065 SK Rotterdam [funda]","850000","21 februari 2020"
"Verkocht: Bouwnummer (Bouwnr. 15) 3042 AD Rotterdam [funda]","394500","21 februari 2020"
"Verkocht: Kimbrenoord 3 3079 KC Rotterdam [funda]","159500","17 juni 2020"
"Verkocht: Kiplingstraat 111 3076 TC Rotterdam [funda]","178000",""
"Verkocht: De Graeffstraat 5 B 3039 XB Rotterdam [funda]","250000","11 juni 2020"
"Verkocht: Bouwnummer (Bouwnr. 8) 3071 ZG Rotterdam [funda]","625000","11 juni 2019"
"Verkocht: Albertistraat 124 3066 CD Rotterdam [funda]","175000","16 april 2020"
"Verkocht: Pascalweg 124 3076 JS Rotterdam [funda]","359000","28 april 2020"
"Verkocht: Schietbaanlaan 48 a 3021 LL Rotterdam [funda]","450000",""
"Verkocht: Meidoornsingel 85 c 3053 BL Rotterdam [funda]","195000","23 april 2020"
"Verkocht: Jacob van Akenstraat 102 3067 XJ Rotterdam [funda]","184500","15 april 2020"
"Verkocht: Heemraadssingel 237 A 3023 CD Rotterdam [funda]","999000","10 juni 2020"
"Verkocht: Henegouwerlaan 106 A1 3014 CG Rotterdam [funda]","330000","10 juni 2020"
"Verkocht: Abraham Kuyperlaan 17 b 3038 PB Rotterdam [funda]","215000","24 april 2020"
"Verkocht: Buizerdstraat 7 A 3083 ZA Rotterdam [funda]","145000","29 april 2020"
"Verkocht: Dorpsweg 43 D 3082 LB Rotterdam [funda]","145000","20 mei 2020"
"Verkocht: Jufferkade 31 3011 VW Rotterdam [funda]","325000","22 mei 2020"
"Verkocht: Witte Klaver 52 3069 DL Rotterdam [funda]","395000","28 april 2020"
"Verkocht: Statenweg 176 B 3039 JR Rotterdam [funda]","315000","24 april 2020"
"Verkocht: Sterkenburgsingel 6 3077 DC Rotterdam [funda]","195000","17 juni 2020"
"Verkocht: Slamatstraat 96 2 3029 NK Rotterdam [funda]","110000","17 juni 2020"
"Verkocht: Herman Gorterstraat 10 a 3061 SM Rotterdam [funda]","299000","12 juni 2020"
"Verkocht: West-Varkenoordseweg 125 A 3074 HN Rotterdam [funda]","200000","23 maart 2020"
"Verkocht: Hugo Molenaarstraat 14 A2 3022 NR Rotterdam [funda]","159000","29 mei 2020"
"Verkocht: Hebronstraat 11 a 3061 KD Rotterdam [funda]","475000","15 juni 2020"
"Verkocht: Ghisebrecht Bokellaan 13 3054 CA Rotterdam [funda]","700000","28 april 2020"
"Verkocht: Wijnhaven 65 C28 3011 WJ Rotterdam [funda]","874000","26 juli 2019"
"Verkocht: Iependaal 30 3075 WK Rotterdam [funda]","250000","26 februari 2020"
"Verkocht: Wijnhaven 65 B34 3011 WJ Rotterdam [funda]","1325000","29 maart 2019"
"Verkocht: Jan Willem Frisostraat 19 B 3051 EH Rotterdam [funda]","325000","17 mei 2020"
"Verkocht: Wijnhaven 65 A31 3011 WJ Rotterdam [funda]","571000","29 maart 2019"
"Verkocht: Godijn van Dormaalstraat 21 3067 JG Rotterdam [funda]","235000","21 april 2020"
"Verkocht: Noorderhavenkade 26 c2 3038 XH Rotterdam [funda]","275000","10 mei 2020"
"Verkocht: Nico Koomanskade 100 3072 LM Rotterdam [funda]","555000","10 april 2020"
"Verkocht: Schalkeroord 106 3079 WL Rotterdam [funda]","149500",""
"Verkocht: Dahliastraat 42 B 3073 BC Rotterdam [funda]","299500","21 april 2020"
"Verkocht: Talingstraat 147 b 3082 MG Rotterdam [funda]","217500","23 april 2020"
"Verkocht: A. Noordewier-Reddingiuslaan 206 3066 HD Rotterdam [funda]","399000","21 april 2020"
"Verkocht: Mattenbiesstraat 24 3056 RH Rotterdam [funda]","275000","15 mei 2020"
"Verkocht: Burgemeester Le F�vre de Montignylaan 28 3055 LG Rotterdam [funda]","895000","20 april 2020"
"Verkocht: Henegouwerlaan 30 a 3014 CA Rotterdam [funda]","575000","28 april 2020"
"Verkocht: Paardebloem 9 3068 AG Rotterdam [funda]","275000","21 april 2020"
"Verkocht: Cargadoorskade 54 3071 AW Rotterdam [funda]","275000","11 juni 2019"
"Verkocht: Statenlaan 12 B 3051 HN Rotterdam [funda]","450000","25 mei 2020"
"Verkocht: Aelbrechtskolk 21 b 3025 HA Rotterdam [funda]","375000","12 mei 2020"
"Verkocht: Bergselaan 142 a 3037 CG Rotterdam [funda]","498000","17 april 2020"
"Verkocht: Groeneweg 23 3059 LC Rotterdam [funda]","750000","30 april 2020"
"Verkocht: Marie van Eijsden-Vinkstraat 207 3066 JB Rotterdam [funda]","350000","16 april 2020"
"Verkocht: Peppelweg 146 a 3053 GV Rotterdam [funda]","285000","15 april 2020"
"Verkocht: Bing Crosbystraat 25 3069 XN Rotterdam [funda]","250000","20 maart 2020"
"Verkocht: Gerrit Voorenkade 5 3059 VE Rotterdam [funda]","875000","28 september 2019"
"Verkocht: Brahmslaan 41 3055 HA Rotterdam [funda]","450000","19 mei 2020"
"Verkocht: Statenweg 15 C 3039 HB Rotterdam [funda]","250000","12 juni 2020"
"Verkocht: Zestienhovensekade 199 3043 KM Rotterdam [funda]","175000","20 mei 2020"
"Verkocht: Katendrechtsestraat 344 3072 NX Rotterdam [funda]","325000","10 juni 2020"
"Verkocht: Spoorsingel 10 3033 GK Rotterdam [funda]","895000","30 april 2020"
"Verkocht: Bergselaan 54 A2 3037 CB Rotterdam [funda]","275000","10 juni 2020"
"Verkocht: Cipreslaan 14 3053 NC Rotterdam [funda]","545000","15 april 2020"
"Verkocht: Grieglaan 16 3055 TH Rotterdam [funda]","450000",""
"Verkocht: Lloydkade 827 3024 WZ Rotterdam [funda]","550000","11 juni 2020"
"Verkocht: Wijnhaven 73 c 3011 WK Rotterdam [funda]","500000","14 mei 2020"
"Verkocht: Huub van den Brulestraat 125 3065 PG Rotterdam [funda]","325000","16 april 2020"
"Verkocht: Kopenhagenstraat 81 3067 DE Rotterdam [funda]","200000","22 april 2020"
"Verkocht: Hanrathstraat 71 3067 TC Rotterdam [funda]","175000","10 juni 2020"
"Verkocht: Walenburgerweg 129 c 3039 AH Rotterdam [funda]","385000","11 mei 2020"
"Verkocht: Statensingel 94 c 3039 LS Rotterdam [funda]","345000","15 mei 2020"
"Verkocht: Bentinckplein 85 3039 KP Rotterdam [funda]","300000","17 juni 2020"
"Verkocht: Statensingel 96 B 3039 LS Rotterdam [funda]","350000","25 maart 2020"
"Verkocht: Bonaventurastraat 94 c 3081 HH Rotterdam [funda]","149500","12 juni 2020"
"Verkocht: Millinxstraat 180 3081 PZ Rotterdam [funda]","270000","24 april 2020"
"Verkocht: IJsselmondselaan 172 3064 AT Rotterdam [funda]","150000","15 mei 2020"
"Verkocht: Heindijk 300 3079 PM Rotterdam [funda]","165000","21 februari 2020"
"Verkocht: Henri Eversstraat 14 3067 BB Rotterdam [funda]","319000","29 mei 2020"
"Verkocht: Valkreek 136 3079 AR Rotterdam [funda]","175000","31 maart 2020"
"Verkocht: Schiedamseweg Beneden 483 b 3028 BN Rotterdam [funda]","225000","15 april 2020"
"Verkocht: Strevelsweg 367 3073 DZ Rotterdam [funda]","142500","25 maart 2020"
"Verkocht: Zijdewindestraat 21 a 3014 NJ Rotterdam [funda]","350000","23 april 2020"
"Verkocht: Jan Willem Frisostraat 44 A 3051 EL Rotterdam [funda]","225000","25 februari 2020"
"Verkocht: Blauwemeer 15 3068 KP Rotterdam [funda]","265000","17 maart 2020"
"Verkocht: Strevelsweg 880 3083 LV Rotterdam [funda]","245000",""
"Verkocht: Rotterdamse Rijweg 173 3042 AN Rotterdam [funda]","895000","19 mei 2020"
